52	165
379	381
4	382
240	457
61	367
61	732
367	732
76	153
76	212
153	212
387	499
240	457
320	644
416	643
40	234
106	384
106	193
106	384
193	384
145	524
145	592
524	592
152	350
285	417
509	712
454	516
52	165
143	688
4	222
4	382
222	382
454	516
263	429
476	505
57	180
57	739
180	739
236	623
397	573
145	592
51	124
51	625
124	625
387	499
229	260
240	457
502	604
502	604
30	83
30	281
83	281
402	701
402	745
701	745
509	712
83	281
273	509
273	712
509	712
14	550
83	281
75	169
606	666
83	281
106	384
311	600
311	615
600	615
311	600
311	615
600	615
497	504
357	696
57	180
57	739
180	739
61	367
502	604
172	396
172	542
396	542
30	83
30	281
83	281
229	260
311	615
153	212
606	666
14	550
14	613
550	613
152	350
497	504
185	484
85	476
85	505
476	505
185	484
344	536
285	417
83	281
344	536
177	606
177	666
606	666
27	119
52	165
56	490
62	321
61	367
603	638
509	712
339	579
339	618
579	618
56	426
56	490
426	490
25	423
372	413
75	169
235	263
235	429
263	429
244	563
144	522
144	624
522	624
606	666
263	429
372	413
263	429
145	524
145	592
524	592
379	381
372	413
323	485
151	671
152	350
176	182
176	232
182	232
80	575
80	690
575	690
185	484
606	666
77	497
77	504
497	504
3	383
3	683
383	683
599	608
142	333
180	739
74	95
387	499
151	671
28	626
28	658
626	658
59	447
59	737
447	737
40	234
20	628
251	285
251	417
285	417
502	541
502	604
541	604
3	383
3	683
383	683
106	193
106	384
193	384
285	417
344	536
476	505
626	658
28	47
4	382
71	451
4	382
56	490
56	503
490	503
319	416
319	643
416	643
77	497
77	504
497	504
339	579
339	618
579	618
143	688
69	584
31	521
144	522
144	624
522	624
75	169
75	450
169	450
357	696
263	429
344	536
145	592
52	165
263	429
357	696
236	623
525	601
397	573
14	550
243	528
57	180
57	739
180	739
372	413
502	604
244	245
244	563
244	612
245	563
245	612
563	612
320	644
56	490
255	323
255	485
323	485
152	350
142	333
606	666
236	623
236	661
623	661
180	739
236	623
626	658
172	396
106	384
69	456
69	584
456	584
236	623
387	499
339	579
357	696
52	165
59	447
416	643
332	354
357	696
243	528
525	601
454	516
502	604
74	95
372	413
344	536
215	263
215	429
263	429
31	521
320	644
701	745
236	623
236	661
236	677
623	661
623	677
661	677
144	522
52	165
244	563
229	260
285	417
28	626
28	658
626	658
143	610
143	688
610	688
145	524
145	592
145	611
524	592
524	611
592	611
387	499
144	522
40	234
31	521
454	516
3	383
3	683
383	683
397	404
397	573
404	573
255	323
255	485
323	485
701	745
332	354
415	722
166	497
166	504
497	504
173	240
173	457
240	457
236	623
476	505
150	570
332	354
626	658
56	426
56	490
426	490
701	745
80	690
25	423
454	516
59	447
14	550
185	484
339	579
75	169
75	450
169	450
61	367
502	604
71	451
606	666
185	261
185	484
261	484
80	690
416	643
599	608
51	124
56	490
285	417
3	383
3	683
383	683
173	240
173	457
240	457
176	232
416	643
240	457
263	429
185	484
152	350
339	579
25	423
75	169
509	712
606	666
344	536
27	119
701	745
236	623
236	661
623	661
311	615
152	265
152	350
265	350
437	446
437	606
437	666
446	606
446	666
606	666
74	95
185	484
106	193
106	384
193	384
71	451
372	413
153	212
320	644
372	413
372	413
229	260
153	212
160	357
160	696
357	696
51	124
387	499
185	261
185	484
261	484
153	212
172	396
144	522
3	383
3	683
383	683
62	321
387	480
387	499
480	499
509	712
25	423
27	119
235	263
235	429
263	429
83	281
606	666
25	423
244	245
244	563
245	563
311	615
4	302
4	382
302	382
236	623
235	263
235	429
263	429
27	119
509	712
59	366
59	447
59	737
366	447
366	737
447	737
172	396
20	628
244	563
3	683
185	484
145	592
74	95
3	683
143	688
14	550
74	95
69	584
145	524
145	592
524	592
244	245
244	563
245	563
20	628
357	696
402	701
402	745
701	745
397	573
69	584
40	234
145	592
52	165
332	354
210	603
210	638
603	638
75	169
387	443
387	499
443	499
229	260
497	504
52	165
243	528
172	396
75	169
59	447
62	321
203	372
203	413
372	413
85	476
85	505
476	505
143	610
143	688
610	688
606	666
62	321
454	516
263	429
243	528
56	490
56	503
490	503
357	696
243	528
69	584
397	573
62	321
62	728
321	728
106	384
525	601
31	521
185	484
606	666
142	333
603	638
603	672
638	672
59	447
626	658
497	504
332	354
397	573
3	383
3	683
383	683
339	579
31	521
626	658
71	451
14	550
14	613
550	613
415	722
502	604
61	367
142	333
599	608
599	694
608	694
4	382
229	260
229	386
260	386
160	357
160	696
357	696
150	241
150	467
150	570
241	467
241	570
467	570
525	601
27	119
416	643
40	234
185	484
185	713
484	713
379	381
152	350
40	234
603	638
31	521
80	690
454	516
701	745
144	522
30	83
30	281
83	281
320	644
144	200
144	522
200	522
153	212
357	696
51	124
51	625
124	625
339	579
311	615
153	212
280	454
280	516
454	516
144	522
323	485
332	354
332	398
354	398
83	281
397	573
144	522
339	579
57	180
57	739
180	739
69	584
415	722
344	536
379	381
502	604
14	550
142	333
142	544
333	544
332	354
20	628
339	579
75	169
83	281
311	615
176	182
176	232
182	232
49	339
49	579
49	618
339	579
339	618
579	618
49	339
49	579
339	579
14	550
142	333
150	467
150	570
467	570
172	396
244	563
323	485
240	457
229	260
80	690
525	601
525	646
601	646
62	321
61	367
372	413
319	416
319	643
416	643
379	381
525	601
402	701
402	745
701	745
69	584
509	712
301	323
301	485
323	485
144	522
144	624
522	624
502	604
273	509
273	712
509	712
525	601
311	615
599	608
701	745
357	696
142	333
475	599
475	608
599	608
61	367
210	603
210	638
603	638
402	701
402	745
701	745
446	606
446	666
606	666
236	623
509	712
454	516
176	232
454	516
153	212
14	550
14	613
550	613
64	320
64	644
320	644
152	350
387	499
3	683
415	722
143	688
151	671
476	505
62	321
74	95
85	230
85	476
85	505
230	476
230	505
476	505
243	528
332	354
4	382
61	367
61	732
367	732
80	690
603	638
243	528
20	628
71	451
243	528
243	687
528	687
180	739
80	575
80	690
575	690
285	417
20	628
27	119
332	354
4	382
150	570
74	95
31	521
150	241
150	570
241	570
339	579
176	182
176	232
182	232
25	423
1	151
1	533
1	671
151	533
151	671
533	671
150	570
446	606
446	666
606	666
185	484
603	638
3	383
3	683
383	683
106	384
51	124
332	354
332	581
354	581
344	536
509	712
3	683
323	485
145	592
49	339
49	579
339	579
502	604
28	626
28	658
626	658
3	383
3	683
383	683
69	584
80	690
387	499
397	573
243	528
323	485
509	712
502	604
76	153
76	212
153	212
173	240
173	457
240	457
180	739
599	608
77	497
77	504
77	709
497	504
497	709
504	709
280	454
280	516
454	516
606	666
80	690
152	350
106	384
243	528
357	696
80	690
14	550
509	712
40	140
40	234
140	234
497	504
464	502
464	604
502	604
67	180
67	739
180	739
83	281
27	119
59	447
411	525
411	601
525	601
51	124
51	625
124	625
27	119
62	321
56	490
151	671
87	415
87	722
415	722
240	457
701	745
4	382
30	83
30	281
83	281
150	570
152	350
151	671
52	165
52	468
165	468
626	658
320	644
75	169
229	260
229	386
260	386
71	451
151	671
151	671
27	119
143	688
172	396
172	396
51	124
85	230
85	476
85	505
230	476
230	505
476	505
59	447
4	382
4	382
244	563
502	604
176	232
606	666
344	536
311	615
74	95
387	499
476	505
236	623
236	677
623	677
320	644
71	451
80	690
320	644
244	563
74	95
379	381
379	410
381	410
150	570
372	413
240	457
145	524
145	592
524	592
416	643
20	628
244	563
20	628
150	241
150	570
241	570
323	485
701	745
251	285
251	417
251	469
285	417
285	469
417	469
145	592
143	610
143	688
610	688
25	423
145	592
20	628
603	638
51	124
311	615
142	333
603	638
172	396
75	169
229	260
152	350
236	623
59	447
172	396
311	615
160	357
160	696
357	696
509	712
339	579
27	119
150	570
153	212
626	658
285	417
61	367
71	451
51	124
244	563
56	490
311	615
599	608
180	739
62	321
251	285
251	417
285	417
85	476
85	505
476	505
85	476
85	505
476	505
145	592
64	82
64	320
64	644
82	320
82	644
320	644
51	124
61	367
75	169
51	124
40	234
229	260
61	367
143	688
51	124
497	504
263	429
71	451
14	550
64	320
64	644
320	644
56	490
311	615
106	384
59	447
172	396
397	573
243	412
243	528
243	687
412	528
412	687
528	687
229	260
20	628
71	451
145	524
145	592
524	592
7	71
7	451
71	451
323	485
160	357
160	696
357	696
56	490
83	281
71	451
172	396
344	536
61	367
61	605
367	605
357	696
180	739
144	200
144	522
144	624
200	522
200	624
522	624
14	550
323	485
476	505
379	381
476	505
152	265
152	350
265	350
397	404
397	573
404	573
172	396
255	323
255	485
323	485
1	151
1	438
1	671
151	438
151	671
438	671
379	381
332	354
525	601
379	381
379	381
323	485
180	739
176	232
7	71
7	451
71	451
509	712
150	570
525	601
339	579
416	643
603	638
415	722
151	671
52	165
379	381
31	521
176	195
176	232
195	232
59	447
143	688
14	550
